"user_id","game_name","language","age","has_older_device_model","payment_month","total_revenue","new_mrr","new_paid_users","churn_month","churned_revenue","churned_users","back_from_churn_mrr","back_from_churn_users","expansion_mrr","contraction_mrr"
hi1ErLiMLDP0HWvMqLKv6g==,game 3,ru,18,false,2022-11-01,62.55,0,0,,0,0,0,0,7.44,0
d7kiN4CYGndV2/L4yQeZ4g==,game 3,ru,19,false,2022-11-01,57.24,0,0,,0,0,0,0,0,-2.88
dUXVADLWvf2uvh+Q6TNrMw==,game 3,ru,19,false,2022-11-01,114.96,0,0,,0,0,0,0,78.33,0
"2FYEYdoJMUOtbJ6TruruWA==",game 3,ru,20,false,2022-11-01,29.13,0,0,,0,0,0,0,0,-13.71
F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,20,true,2022-11-01,58.95,0,0,,0,0,0,0,0,-77.91
nklUUkirU5GYU5ZtNOgx8w==,game 3,ru,20,true,2022-11-01,31.08,0,0,2022-12-01,31.08,1,0,0,0.51,0
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,ru,20,false,2022-11-01,14.46,0,0,2022-12-01,14.46,1,0,0,0.54,0
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,ru,20,false,2022-11-01,35.70,0,0,2022-12-01,35.70,1,0,0,0,-82.92
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,ru,21,false,2022-11-01,29.22,29.22,1,,0,0,0,0,0,0
"7RkS5ikrXwWByJobMXv2sA==",game 3,ru,21,false,2022-11-01,87.75,0,0,,0,0,0,0,61.86,0
gPRMy8HkmaiyX+13OxuP/A==,game 3,ru,21,false,2022-11-01,29.34,0,0,2022-12-01,29.34,1,0,0,0,-8.88
xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,21,true,2022-11-01,45.24,0,0,,0,0,0,0,17.94,0
"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,22,false,2022-11-01,84.15,0,0,,0,0,0,0,46.71,0
cjAwQwy//1xm2O5pNRveqw==,game 3,ru,22,false,2022-11-01,84.24,0,0,,0,0,0,0,9.96,0
"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,23,false,2022-11-01,148.14,0,0,2022-12-01,148.14,1,0,0,92.34,0
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,ru,23,false,2022-11-01,14.43,0,0,,0,0,14.43,1,0,0
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,24,false,2022-11-01,71.52,0,0,,0,0,0,0,54.15,0
AN9at3LlvDamqXq8dvHD4w==,game 3,ru,24,false,2022-11-01,68.97,0,0,,0,0,0,0,55.14,0
CfgvA7ntuRJL/qdscwgMVw==,game 3,ru,24,false,2022-11-01,56.40,0,0,,0,0,56.40,1,0,0
Hamw6F2EZmJfI2glmE2NEg==,game 3,ru,24,true,2022-11-01,20.97,0,0,2022-12-01,20.97,1,0,0,1.95,0
Q0GNgLhqfwwVwtvQhJt58A==,game 3,ru,24,false,2022-11-01,21.24,21.24,1,,0,0,0,0,0,0
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,ru,24,false,2022-11-01,90.45,0,0,,0,0,90.45,1,0,0
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,ru,25,false,2022-11-01,20.13,0,0,,0,0,0,0,0,-26.85
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,ru,25,false,2022-11-01,14.19,0,0,2022-12-01,14.19,1,0,0,0,-15.48
V7J42heW8l19wiBJ8UpRyw==,game 3,ru,25,false,2022-11-01,22.29,0,0,,0,0,0,0,0,-34.35
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,ru,25,false,2022-11-01,161.94,0,0,,0,0,0,0,121.20,0
"4pssft0TgDfiQexjbe25lw==",game 3,ru,26,false,2022-11-01,37.80,0,0,2022-12-01,37.80,1,37.80,1,0,0
hJC/g1L2PFnPlGoqsvD2/g==,game 3,ru,26,false,2022-11-01,36.93,0,0,2022-12-01,36.93,1,0,0,7.98,0
MjzYQ3OFStqCMS3HzrxA2g==,game 3,ru,27,false,2022-11-01,21.45,0,0,,0,0,21.45,1,0,0
mRT725ZK68AhE3Sk9xH5cw==,game 3,ru,29,false,2022-11-01,17.28,0,0,,0,0,0,0,0,-26.40
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,34,false,2022-11-01,39.78,0,0,2022-12-01,39.78,1,0,0,14.04,0
juwM8fLyplCQTgKTP8dJgQ==,game 3,ru,34,false,2022-11-01,16.44,0,0,2022-12-01,16.44,1,0,0,0,-39.06
NntDesROB4ANrudTCXEScA==,game 3,ru,37,false,2022-11-01,27.63,0,0,2022-12-01,27.63,1,0,0,0,-20.16
qmZRB16NnnCdNHWUcSyVDQ==,game 3,ru,37,false,2022-11-01,27.18,0,0,,0,0,27.18,1,0,0
HZqx1XVZ1mb7lM9T61x+DA==,game 3,ru,43,false,2022-11-01,13.86,0,0,2022-12-01,13.86,1,13.86,1,0,0
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,14,true,2022-11-01,49.92,0,0,,0,0,0,0,22.92,0
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,uk,14,false,2022-11-01,28.08,0,0,,0,0,0,0,0,-40.50
WRx4ye0bvLc4925ketwxzQ==,game 3,uk,14,false,2022-11-01,50.82,0,0,,0,0,0,0,31.02,0
YC2fZQTQXV2UR1/WHDrVqw==,game 3,uk,14,false,2022-11-01,113.22,0,0,,0,0,0,0,79.68,0
HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,15,false,2022-11-01,62.07,0,0,,0,0,0,0,23.67,0
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,uk,16,false,2022-11-01,22.68,0,0,,0,0,0,0,0,-20.04
"7zai/c69uF/NhB95HgKuYw==",game 3,uk,16,false,2022-11-01,41.04,0,0,2022-12-01,41.04,1,0,0,18.27,0
crKNTIblJ0113SKEtSJQHw==,game 3,uk,16,false,2022-11-01,48.87,0,0,,0,0,0,0,27.63,0
dpfu6t8G4blqMn55KM8bSg==,game 3,uk,16,false,2022-11-01,38.58,0,0,2022-12-01,38.58,1,0,0,0,-73.62
FbbhrtuL39vfmatF2ObVfA==,game 3,uk,16,false,2022-11-01,112.86,0,0,,0,0,0,0,0,-1.23
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,16,false,2022-11-01,85.32,0,0,,0,0,0,0,0,-0.69
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,16,false,2022-11-01,76.14,0,0,,0,0,0,0,0,-76.29
SwiAKdzn0b+A4XegM5x0Hw==,game 3,uk,16,false,2022-11-01,17.16,0,0,,0,0,0,0,0,-24.87
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,16,false,2022-11-01,133.80,0,0,,0,0,0,0,99.45,0
"7ew71UmoMb73L41PM/YL/w==",game 3,uk,17,false,2022-11-01,29.76,0,0,2022-12-01,29.76,1,0,0,16.02,0
HQB3hZuYcu0z8jVIl5bbug==,game 3,uk,17,false,2022-11-01,12.81,0,0,,0,0,0,0,0,-48.99
k+mv8oxK5y+607GU9LGO+A==,game 3,uk,17,false,2022-11-01,32.76,0,0,2022-12-01,32.76,1,0,0,0,-16.89
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,uk,17,false,2022-11-01,15.78,0,0,,0,0,0,0,0,-11.40
UFVjte0RzYKTngAiVvjqPQ==,game 3,uk,17,false,2022-11-01,27.42,0,0,,0,0,0,0,4.77,0
URpBYMANMt6h5bDmQtNfwg==,game 3,uk,17,false,2022-11-01,50.82,50.82,1,,0,0,0,0,0,0
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,uk,18,true,2022-11-01,29.79,0,0,2022-12-01,29.79,1,0,0,0,-27.60
/70HXakPPmIGA9K58CIOug==,game 3,uk,18,false,2022-11-01,12.51,0,0,2022-12-01,12.51,1,0,0,0,-2.97
ABuPH1LovAomZwU+2iw0Lw==,game 3,uk,18,false,2022-11-01,105.99,0,0,,0,0,105.99,1,0,0
c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,18,false,2022-11-01,26.16,0,0,,0,0,0,0,0,-57.00
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,uk,18,true,2022-11-01,31.98,0,0,2022-12-01,31.98,1,0,0,0,-48.75
V1hFT6jms7MK4yi6EFdt6A==,game 3,uk,18,true,2022-11-01,29.70,0,0,,0,0,0,0,0,-3.39
v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,18,false,2022-11-01,72.27,0,0,,0,0,0,0,37.65,0
"6We7zBO7mVbNxGEl/xPKVg==",game 3,uk,19,false,2022-11-01,95.43,0,0,,0,0,0,0,0,-56.25
"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,19,false,2022-11-01,33.57,0,0,,0,0,33.57,1,0,0
B4tGKx0IrkPGAUEnO6mMNA==,game 3,uk,19,false,2022-11-01,55.08,55.08,1,,0,0,0,0,0,0
cf5XFmP0Lfqw6irFBYfWwQ==,game 3,uk,19,false,2022-11-01,32.25,32.25,1,,0,0,0,0,0,0
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,uk,19,false,2022-11-01,37.20,0,0,,0,0,0,0,21.72,0
fvYhEtD56gROaXqCi9/z/Q==,game 3,uk,19,false,2022-11-01,96.30,0,0,,0,0,0,0,29.13,0
HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,19,false,2022-11-01,73.20,0,0,,0,0,0,0,6.18,0
lHTzlMgVj6HJZc31yCCDng==,game 3,uk,19,false,2022-11-01,14.73,0,0,2022-12-01,14.73,1,0,0,0,-31.56
nfIwLLLuemHymdg1HYidrA==,game 3,uk,19,false,2022-11-01,64.50,0,0,,0,0,0,0,0,-8.28
q+yzIb2a/avnS9k89SDQVw==,game 3,uk,19,true,2022-11-01,26.52,0,0,,0,0,0,0,6.87,0
tBFTAZra3r5TkHhDubnYyg==,game 3,uk,19,false,2022-11-01,39.99,0,0,,0,0,0,0,0,-51.87
UuQtA3rK0dpF7TttUoIAyg==,game 3,uk,19,false,2022-11-01,59.16,0,0,2022-12-01,59.16,1,0,0,37.35,0
"1tIsLi6U0zW1RIuaViNanA==",game 3,uk,20,false,2022-11-01,18.15,0,0,,0,0,0,0,0,-11.10
"4b7l8C489HEJirtoe7xtFg==",game 3,uk,20,true,2022-11-01,31.26,0,0,,0,0,31.26,1,0,0
"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,20,false,2022-11-01,33.30,0,0,,0,0,0,0,0,-1.62
cOCixiBbcAHemYgbNdoTcw==,game 3,uk,20,false,2022-11-01,82.68,0,0,,0,0,0,0,16.59,0
cv6g2/jSkR+FwO58WY85DQ==,game 3,uk,20,false,2022-11-01,23.28,0,0,,0,0,23.28,1,0,0
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,uk,20,false,2022-11-01,48.15,0,0,,0,0,0,0,9.30,0
jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,20,false,2022-11-01,25.38,0,0,,0,0,0,0,0,-53.10
MAkig8NeMsTs73r6K0uDpA==,game 3,uk,20,false,2022-11-01,45.72,0,0,,0,0,0,0,0,-2.55
qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,20,false,2022-11-01,29.85,0,0,,0,0,0,0,12.18,0
rJEGPACDdmHAmCCp5+QRRw==,game 3,uk,20,true,2022-11-01,17.13,17.13,1,,0,0,0,0,0,0
wA+Rd++M6EKUppqQeb+pTw==,game 3,uk,20,false,2022-11-01,18.93,0,0,,0,0,0,0,0,-12.99
xSi5UajdkNHXppWOTm6g8w==,game 3,uk,20,false,2022-11-01,78.48,0,0,,0,0,0,0,0,-76.68
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,21,false,2022-11-01,23.49,0,0,,0,0,0,0,0,-134.67
cDaRA0l0GtU4VtTO/DSe1g==,game 3,uk,21,false,2022-11-01,33.33,33.33,1,2022-12-01,33.33,1,0,0,0,0
er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,21,false,2022-11-01,74.37,0,0,,0,0,74.37,1,0,0
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,uk,21,false,2022-11-01,54.81,0,0,2022-12-01,54.81,1,0,0,0,-56.55
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,uk,21,false,2022-11-01,25.47,0,0,,0,0,0,0,0,-8.22
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,uk,21,false,2022-11-01,18.12,0,0,2022-12-01,18.12,1,0,0,0,-6.84
Lug+Yg90jslWgHEN6dc+Ng==,game 3,uk,21,false,2022-11-01,13.08,0,0,,0,0,13.08,1,0,0
ORSvkhCut21rsk0cVtJfJA==,game 3,uk,21,false,2022-11-01,35.31,0,0,,0,0,0,0,0,-12.30
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,uk,22,false,2022-11-01,63.27,0,0,,0,0,0,0,0,-13.92
mY631USB1Y3/I1dHNhoEyA==,game 3,uk,22,false,2022-11-01,15.3,15.3,1,,0,0,0,0,0,0
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,22,false,2022-11-01,71.10,0,0,,0,0,0,0,17.28,0
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,uk,22,false,2022-11-01,42.15,0,0,,0,0,0,0,24.51,0
pLOCMIX+imLIzoDehgdOPA==,game 3,uk,22,false,2022-11-01,61.92,0,0,,0,0,0,0,15.12,0
xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,22,false,2022-11-01,33.9,0,0,,0,0,0,0,0,-13.32
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,uk,22,false,2022-11-01,63.21,0,0,,0,0,63.21,1,0,0
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,23,false,2022-11-01,15.99,0,0,2022-12-01,15.99,1,0,0,0,-5.88
An7gG7hfETivAjfokQv3Ww==,game 3,uk,23,false,2022-11-01,61.29,0,0,,0,0,0,0,42.39,0
fH7uxifYBCx0TULRrcqajg==,game 3,uk,23,false,2022-11-01,15.51,15.51,1,,0,0,0,0,0,0
geIiJ1L04w2qAE0qzQUb2g==,game 3,uk,23,false,2022-11-01,21.54,0,0,2022-12-01,21.54,1,0,0,0,-15.63
LO9NuZYI6zP2HXEBAS4wpw==,game 3,uk,23,false,2022-11-01,50.76,0,0,,0,0,0,0,21.45,0
TamEW7rhOwxDSDgAWZHDnQ==,game 3,uk,23,false,2022-11-01,43.68,0,0,,0,0,0,0,31.68,0
WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,23,false,2022-11-01,42.60,0,0,,0,0,0,0,22.86,0
"72brUr/DKItStlTen5pHYg==",game 3,uk,24,false,2022-11-01,13.56,0,0,2022-12-01,13.56,1,0,0,0,-18.42
ildaqkizLaFesmkjCvlzmQ==,game 3,uk,24,false,2022-11-01,12.12,0,0,2022-12-01,12.12,1,12.12,1,0,0
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,24,false,2022-11-01,15.21,0,0,,0,0,0,0,0,-44.82
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,24,false,2022-11-01,161.10,0,0,,0,0,0,0,2.43,0
WDsSR+yQGqoMMBfCxqkZlw==,game 3,uk,24,false,2022-11-01,39.24,0,0,2022-12-01,39.24,1,0,0,0,-32.67
zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,24,false,2022-11-01,20.28,0,0,,0,0,0,0,0,-28.35
BLnx9pj0y+SVkckLR/01qw==,game 3,uk,25,false,2022-11-01,43.92,0,0,,0,0,0,0,0,-41.28
dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,25,false,2022-11-01,14.73,0,0,,0,0,0,0,0,-60.81
EPRgsEIjWdzmRbzsHZ48zg==,game 3,uk,25,false,2022-11-01,43.11,0,0,,0,0,0,0,0,-87.66
G073LR6lQoatStpZMzNVOQ==,game 3,uk,25,false,2022-11-01,94.32,0,0,,0,0,0,0,77.67,0
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,uk,25,true,2022-11-01,21.66,0,0,,0,0,0,0,0,-1.44
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,25,false,2022-11-01,59.04,0,0,2022-12-01,59.04,1,0,0,12.15,0
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,uk,25,true,2022-11-01,68.43,68.43,1,,0,0,0,0,0,0
mEqQ5vHXzsdrqHAQT3zs+g==,game 3,uk,25,true,2022-11-01,12.54,12.54,1,,0,0,0,0,0,0
nNZDz4XCOjUv0OfYF+AAGg==,game 3,uk,25,false,2022-11-01,18.39,0,0,,0,0,18.39,1,0,0
sCKPcG1GIuOo593nRuu1Cw==,game 3,uk,25,false,2022-11-01,60.93,0,0,,0,0,60.93,1,0,0
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,uk,25,false,2022-11-01,21.9,0,0,,0,0,0,0,0,-20.1
xU11jJIA4UIYu7pmqJ4kvg==,game 3,uk,25,false,2022-11-01,28.71,0,0,,0,0,0,0,0,-3.39
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,uk,25,false,2022-11-01,19.8,0,0,,0,0,19.8,1,0,0
"9I0ppB2UxsJPIO8BpHQfEw==",game 3,uk,26,false,2022-11-01,26.76,0,0,2022-12-01,26.76,1,0,0,10.59,0
NBaV27MmzBu99zAeNFSjUA==,game 3,uk,26,false,2022-11-01,12.6,12.6,1,,0,0,0,0,0,0
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,uk,26,false,2022-11-01,96.42,0,0,,0,0,0,0,84.39,0
WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,26,false,2022-11-01,17.67,0,0,,0,0,0,0,0,-14.46
"0dJXy70SFjxVR6YgOPZzMQ==",game 3,uk,27,false,2022-11-01,17.19,17.19,1,2022-12-01,17.19,1,0,0,0,0
G9053rs6jbKItKUhrUdLew==,game 3,uk,27,false,2022-11-01,103.92,0,0,,0,0,103.92,1,0,0
"3TfpxDVNF0T+g4S60EOCBw==",game 3,uk,28,false,2022-11-01,15.27,15.27,1,2022-12-01,15.27,1,0,0,0,0
"3v8rT35Ra6ui/zatnMoTIw==",game 3,uk,28,false,2022-11-01,17.85,17.85,1,,0,0,0,0,0,0
/ANyXfGUGtUS/bPw0/nW/w==,game 3,uk,28,false,2022-11-01,33.06,33.06,1,2022-12-01,33.06,1,0,0,0,0
b85g/xLxpBpMH/joxym4fA==,game 3,uk,28,false,2022-11-01,26.94,26.94,1,2022-12-01,26.94,1,0,0,0,0
bBOj8UKjraXzMIPrGBdCrQ==,game 3,uk,28,false,2022-11-01,15.69,0,0,,0,0,0,0,3.48,0
iFnn4bfYgNs8OS5MCcLjeA==,game 3,uk,28,false,2022-11-01,15.0,0,0,2022-12-01,15.0,1,0,0,0,-46.77
njexPkl3G77JLZwwcq2UVA==,game 3,uk,28,false,2022-11-01,28.08,28.08,1,,0,0,0,0,0,0
RQBsCvxlogTNUidSygqgcQ==,game 3,uk,28,false,2022-11-01,41.70,0,0,2022-12-01,41.70,1,41.70,1,0,0
TVMqvnxKnEuD9k1v8+cI1g==,game 3,uk,28,false,2022-11-01,17.04,17.04,1,2022-12-01,17.04,1,0,0,0,0
BDvlXttM/hbupcLic+5ZWg==,game 3,uk,29,false,2022-11-01,58.98,0,0,,0,0,0,0,46.08,0
lP6BWSFF4OZeWp0jrAHY9g==,game 3,uk,29,false,2022-11-01,29.16,0,0,,0,0,29.16,1,0,0
wRHnn4opzbqIBjFFNpBJtw==,game 3,uk,29,false,2022-11-01,30.48,0,0,2022-12-01,30.48,1,0,0,16.89,0
BE42Fj9cBAbbch80IpA8Dw==,game 3,uk,30,false,2022-11-01,53.52,0,0,2022-12-01,53.52,1,0,0,6.30,0
jQW6YmVUlZdePPY7F9NgMg==,game 3,uk,30,false,2022-11-01,58.32,0,0,2022-12-01,58.32,1,0,0,17.40,0
m7Hk77dySHBbxrKgro1Hjg==,game 3,uk,30,false,2022-11-01,13.89,0,0,2022-12-01,13.89,1,13.89,1,0,0
oQQmPjqm7DR+exPmp6xDhg==,game 3,uk,30,false,2022-11-01,13.53,0,0,,0,0,13.53,1,0,0
+osJakLn8jv4bzFmPieelw==,game 3,uk,30,false,2022-11-01,12.45,0,0,,0,0,0,0,0,-8.61
RsmjZqhi61Kd7U5ihaXhDw==,game 3,uk,30,false,2022-11-01,17.94,0,0,,0,0,17.94,1,0,0
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,uk,30,false,2022-11-01,19.05,0,0,2022-12-01,19.05,1,19.05,1,0,0
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,31,false,2022-11-01,72.93,0,0,2022-12-01,72.93,1,0,0,37.20,0
"7GCGwypiXsxGxetp6/KmnA==",game 3,uk,31,false,2022-11-01,45.00,0,0,2022-12-01,45.00,1,45.00,1,0,0
UdsILd3VPsla6C2r+wytbA==,game 3,uk,31,false,2022-11-01,58.17,58.17,1,,0,0,0,0,0,0
BOcGlFXXESDUbttxDzQIQw==,game 3,uk,32,false,2022-11-01,27.42,0,0,,0,0,0,0,0,-30.72
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,uk,32,false,2022-11-01,19.83,0,0,2022-12-01,19.83,1,19.83,1,0,0
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,uk,32,false,2022-11-01,22.14,0,0,2022-12-01,22.14,1,0,0,0,-9.03
MRcEXu/KG95hsIyJM/816A==,game 3,uk,32,false,2022-11-01,37.92,0,0,2022-12-01,37.92,1,0,0,5.82,0
yZ1P1v1eYIbyD5wRy0chGw==,game 3,uk,33,false,2022-11-01,30.78,0,0,2022-12-01,30.78,1,0,0,13.14,0
"9U26VpwYC1aliSUokeNK6A==",game 3,uk,34,false,2022-11-01,53.07,53.07,1,,0,0,0,0,0,0
dAiAPbpgrBYKg4Rn7nbu4g==,game 3,uk,34,false,2022-11-01,20.85,20.85,1,2022-12-01,20.85,1,0,0,0,0
PzG6g7FMYUPp0RMvXhfesQ==,game 3,uk,34,false,2022-11-01,13.74,0,0,,0,0,0,0,0,-5.49
VsqfOK9/JhBXzScG5Ybudg==,game 3,uk,35,false,2022-11-01,15.66,15.66,1,2022-12-01,15.66,1,0,0,0,0
"14RMzQMoG017OLkaDBFjng==",game 3,uk,36,false,2022-11-01,12.75,0,0,2022-12-01,12.75,1,12.75,1,0,0
jKSOgyMP0Yzld1pVpvyYrg==,game 3,uk,36,false,2022-11-01,12.6,0,0,2022-12-01,12.6,1,12.6,1,0,0
Veep00i4vvZbTAVD6GMoiA==,game 3,uk,38,false,2022-11-01,14.85,0,0,2022-12-01,14.85,1,0,0,0,-111.99
FgwYf9VO+gnaxZ7EXY0CkQ==,game 3,uk,39,false,2022-11-01,13.29,0,0,2022-12-01,13.29,1,13.29,1,0,0
iG1GfeiUaaoT1pZksh8QKw==,game 3,uk,39,false,2022-11-01,13.65,13.65,1,2022-12-01,13.65,1,0,0,0,0
C6w5XTf8lIfc+VFmC7/bVw==,game 3,uk,40,false,2022-11-01,29.22,0,0,,0,0,29.22,1,0,0
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,uk,20,false,2022-12-01,13.14,13.14,1,,0,0,0,0,0,0
e6LTrwXMl/v1epsRPDa9Fg==,game 2,uk,30,false,2022-12-01,15.93,15.93,1,,0,0,0,0,0,0
OYDRFRAiT1uYAqbWXOwRfw==,game 3,en,24,false,2022-12-01,82.14,82.14,1,,0,0,0,0,0,0
e/6IajqZ922YY1rh2ErMJQ==,game 3,en,25,false,2022-12-01,119.94,0,0,,0,0,0,0,0,-256.62
AuJNw7SH8b7lM4j46bNr8A==,game 3,en,28,false,2022-12-01,32.79,0,0,,0,0,0,0,0,-90.18
L3waZ4UDUTOCMfVcL29lGQ==,game 3,en,29,false,2022-12-01,45.06,45.06,1,,0,0,0,0,0,0
gxZPbCoYIu8slavUm05KGA==,game 3,ru,14,false,2022-12-01,34.14,0,0,,0,0,0,0,4.92,0
zPcHw1fZkSGh7nJeVe2QYw==,game 3,ru,14,true,2022-12-01,39.66,0,0,,0,0,0,0,7.50,0
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,15,false,2022-12-01,27.12,0,0,,0,0,0,0,4.71,0
"7YaJfLI3RPGUEN2esrQxsQ==",game 3,ru,15,false,2022-12-01,26.67,0,0,,0,0,26.67,1,0,0
"7zbxKst2yi3pfdVI8iEChw==",game 3,ru,15,false,2022-12-01,13.05,0,0,,0,0,13.05,1,0,0
zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,15,false,2022-12-01,100.05,0,0,,0,0,0,0,0,-29.97
GetHmCsisRTAnwhuBEMa9Q==,game 3,ru,16,false,2022-12-01,160.38,0,0,,0,0,0,0,40.83,0
Krr8Kwf65LaX8LctHRsFWg==,game 3,ru,16,false,2022-12-01,47.88,0,0,,0,0,0,0,0,-17.52
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,ru,16,false,2022-12-01,25.74,0,0,,0,0,0,0,0,-16.83
qn61TOwEB0RbKsB+v0D9tw==,game 3,ru,16,false,2022-12-01,17.07,17.07,1,,0,0,0,0,0,0
"7Em69vKH6zh6HgArCzG0+w==",game 3,ru,17,false,2022-12-01,72.18,72.18,1,,0,0,0,0,0,0
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,17,false,2022-12-01,42.21,0,0,,0,0,0,0,0,-59.97
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,ru,17,false,2022-12-01,121.41,0,0,,0,0,0,0,68.34,0
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,ru,17,false,2022-12-01,62.61,62.61,1,,0,0,0,0,0,0
ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,17,false,2022-12-01,16.95,0,0,,0,0,16.95,1,0,0
hi1ErLiMLDP0HWvMqLKv6g==,game 3,ru,18,false,2022-12-01,82.41,0,0,,0,0,0,0,19.86,0
d7kiN4CYGndV2/L4yQeZ4g==,game 3,ru,19,false,2022-12-01,102.57,0,0,,0,0,0,0,45.33,0
dUXVADLWvf2uvh+Q6TNrMw==,game 3,ru,19,false,2022-12-01,26.58,0,0,,0,0,0,0,0,-88.38
hZgZSp9Xf7/Bsye+tOipCA==,game 3,ru,19,false,2022-12-01,62.82,62.82,1,,0,0,0,0,0,0
"2FYEYdoJMUOtbJ6TruruWA==",game 3,ru,20,false,2022-12-01,14.13,0,0,,0,0,0,0,0,-15.00
"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,20,false,2022-12-01,92.10,0,0,,0,0,92.10,1,0,0
F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,20,true,2022-12-01,47.13,0,0,,0,0,0,0,0,-11.82
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,ru,21,false,2022-12-01,28.23,0,0,,0,0,0,0,0,-0.99
"7RkS5ikrXwWByJobMXv2sA==",game 3,ru,21,false,2022-12-01,66.93,0,0,,0,0,0,0,0,-20.82
xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,21,true,2022-12-01,20.88,0,0,,0,0,0,0,0,-24.36
"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,22,false,2022-12-01,15.99,0,0,,0,0,0,0,0,-68.16
cjAwQwy//1xm2O5pNRveqw==,game 3,ru,22,false,2022-12-01,12.63,0,0,,0,0,0,0,0,-71.61
r9AjQVS2nstu5lpVmDlihA==,game 3,ru,22,false,2022-12-01,104.46,0,0,,0,0,104.46,1,0,0
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,ru,23,false,2022-12-01,41.16,0,0,,0,0,0,0,26.73,0
B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,23,false,2022-12-01,20.64,0,0,,0,0,20.64,1,0,0
DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,23,false,2022-12-01,12.12,0,0,,0,0,12.12,1,0,0
